Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Percentage,Cost Price,Year Month
CA-2017-121580,2017-05-29,6/4/2017,Standard Class,ML-17410,William Brown,Consumer,United States,Columbus,Indiana,47201.0,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,1.0,0.15568982768204562,3.99,50.0,3.99,2017-05
CA-2017-100111,2014-12-02,12/4/2014,First Class,MC-17575,Matt Collins,Consumer,United States,New York City,Illinois,60623.0,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,230.86443466370207,1.0,0.8,-6.3441,-2.747976321793085,237.20853466370207,2014-12
CA-2014-165806,2014-04-07,12/16/2015,Same Day,WB-21850,William Brown,Home Office,United States,Marietta,Georgia,30062.0,South,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,9.0,0.0,27.9936,48.0,30.3264,2014-04
CA-2014-165806,2014-04-07,4/7/2014,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,55147.14341300722,South,TEC-PH-10004922,Office Supplies,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,3.0,0.0,50.2425,25.0,150.7275,2014-04
CA-2015-151624,2015-09-08,9/14/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,230.86443466370207,8.0,0.0,8.1168,3.515829543785582,222.74763466370206,2015-09
CA-2017-139444,2017-09-09,9/15/2017,Standard Class,GK-14620,William Brown,Corporate,United States,Plano,Texas,75023.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,9.856,4.0,0.2,3.4496,35.0,6.4064,2017-09
CA-2015-133977,2015-09-06,9/8/2015,Second Class,AT-10435,Alyssa Tate,Home Office,United States,New York City,Florida,33319.0,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444,1.0,0.7,-2.5256,-73.33333333333333,5.9696,2015-09
CA-2017-141425,2017-11-02,11/6/2017,Second Class,AR-10825,Anthony Rawles,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,384.592,2.0,0.2,-81.7258,-21.250000000000004,466.3178,2017-11
CA-2015-133536,2015-03-28,3/30/2015,Second Class,WB-21850,John Huston,Consumer,United States,New York City,New York,10009.0,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,22.92,3.0,0.0,11.2308,49.0,11.689200000000001,2015-03
CA-2015-150441,2015-08-13,8/17/2015,Second Class,RA-19285,Ralph Arnett,Consumer,United States,Richmond,Indiana,47374.0,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36,4.0,0.0,27.61404870483602,243.08141465524665,-16.25404870483602,2015-08
CA-2015-162607,2015-05-12,5/18/2015,Standard Class,RO-19780,William Brown,Consumer,United States,Seattle,Washington,98115.0,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,14.592,3.0,0.2,4.9248,33.75,9.667200000000001,2015-05
CA-2017-103506,2017-07-23,7/27/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,11561.0,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",230.86443466370207,4.0,0.0,19.872,8.607648912638858,210.99243466370206,2017-07
CA-2016-132479,2016-09-24,9/26/2016,First Class,MK-17905,Michael Kennedy,Corporate,United States,Rockford,Illinois,55147.14341300722,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,230.86443466370207,3.7907726514730404,0.8,-729.9138,-316.1655458378672,960.778234663702,2016-09
CA-2017-160724,2017-05-05,5/10/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3.0,0.0,15.525,45.0,18.975,2017-05
CA-2017-100111,2016-10-06,10/6/2016,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133.0,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5.0,0.0,14.425,50.0,14.425,2016-10
CA-2014-146731,2014-11-03,11/8/2014,Standard Class,AT-10735,William Brown,Consumer,United States,Nashville,Tennessee,37211.0,West,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",230.86443466370207,2.0,0.2,1.1772,0.509909636672628,229.68723466370207,2014-11
CA-2014-146731,2014-11-03,11/8/2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,9.0,0.2,48.5514,33.75,95.3046,2014-11
CA-2015-115392,2015-10-01,10/4/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138.0,West,TEC-PH-10002496,Office Supplies,Phones,Cisco SPA301,311.98,2.0,0.0,93.594,30.0,218.38600000000002,2015-10
CA-2015-115392,2016-09-05,10/4/2015,Second Class,RM-19675,William Brown,Home Office,United States,Cambridge,Massachusetts,2138.0,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45,5.0,0.0,10.327,46.0,12.123,2016-09
CA-2017-102379,2016-09-05,12/6/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,New York City,California,94601.0,West,TEC-PH-10001448,Office Supplies,Phones,Staple envelope,39.992,1.0,0.2,-7.9984,-20.0,47.990399999999994,2016-09
CA-2017-102379,2017-12-02,12/6/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,3.7907726514730404,0.2,43.4646,3.75,1115.5914,2017-12
CA-2017-102379,2017-12-02,12/6/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,5.0,0.0,44.975,25.0,134.925,2017-12
CA-2017-100111,2017-12-11,12/12/2017,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,60067.0,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312,7.0,0.2,23.2624,20.0,93.0496,2017-12
US-2016-139087,2016-07-17,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3.7907726514730404,0.0,4.4712,36.0,7.9488,2016-07
US-2016-139087,2016-07-17,12/16/2015,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,55147.14341300722,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428.4,3.0,0.15568982768204562,89.964,21.000000000000004,338.436,2016-07
US-2016-139087,2016-07-17,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5.0,0.0,10.89,44.0,13.86,2016-07
US-2016-139087,2016-07-17,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,OFF-LA-10001074,Office Supplies,Binders,Round Specialty Laser Printer Labels,87.71,7.0,0.0,41.2237,47.0,46.48629999999999,2016-07
US-2016-139087,2016-07-17,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10001970,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2.0,0.0,17.38,25.0,52.14,2016-07
US-2016-139087,2016-07-17,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,TEC-PH-10000148,Technology,Phones,Staple envelope,20.784,2.0,0.2,-4.6764,-22.5,25.4604,2016-07
US-2016-139087,2016-07-17,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",230.86443466370207,3.0,0.2,27.61404870483602,11.961153195840291,203.25038595886605,2016-07
CA-2017-100111,2017-05-12,5/16/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-LA-10000443,Office Supplies,Binders,Avery 501,5.904,2.0,0.15568982768204562,27.61404870483602,467.71762711443125,-21.71004870483602,2017-05
CA-2015-116484,2015-11-20,11/26/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302.0,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.824,2.0,0.2,9.5736,15.000000000000002,54.2504,2015-11
CA-2015-116484,2015-11-20,11/26/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302.0,East,OFF-PA-10001970,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",230.86443466370207,3.0,0.2,-26.541,-11.496357175440215,257.40543466370207,2015-11
CA-2016-100944,2016-09-24,9/28/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049.0,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,5.0,0.0,27.61404870483602,9.056755888762225,277.28595129516395,2016-09
CA-2016-100944,2016-09-24,9/28/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049.0,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24,5.0,0.2,56.324,10.0,506.916,2016-09
CA-2016-125080,2016-10-21,10/26/2016,Standard Class,WB-21850,Victoria Wilson,Corporate,United States,New York City,Ohio,44107.0,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176,2.0,0.4,-231.4116,-35.0,892.5876000000001,2016-10
CA-2016-121020,2016-10-24,12/16/2015,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,37087.0,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3.0,0.2,17.9982,7.5,221.9778,2016-10
CA-2014-100090,2016-09-05,7/12/2014,Standard Class,EB-13705,Ed Braxton,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488,3.0,0.2,-87.9354,-17.5,590.4234,2016-09
CA-2014-100090,2014-07-08,7/12/2014,Standard Class,EB-13705,Ed Braxton,Corporate,United States,New York City,California,94122.0,West,OFF-BI-10001597,Office Supplies,Binders,Staple envelope,196.704,6.0,0.2,68.8464,35.0,127.8576,2014-07
US-2015-139675,2015-03-13,3/18/2015,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928.0,West,OFF-PA-10001970,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,230.86443466370207,4.0,0.2,102.9528,44.59448253689241,127.91163466370207,2015-03
US-2015-139675,2015-03-13,3/18/2015,Second Class,NF-18595,William Brown,Home Office,United States,Chico,California,95928.0,West,OFF-PA-10001970,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,230.86443466370207,8.0,0.0,91.7728,39.751813714262454,139.09163466370205,2015-03
CA-2017-143756,2017-12-02,12/5/2017,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153.0,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2.0,0.0,168.4704,24.0,533.4896,2017-12
CA-2017-100111,2015-04-22,4/26/2015,Standard Class,AZ-10750,William Brown,Consumer,United States,Los Angeles,California,90008.0,West,OFF-PA-10001970,Technology,Phones,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural",88.776,3.7907726514730404,0.2,7.7679,8.75,81.0081,2015-04
CA-2015-151253,2015-04-22,4/26/2015,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008.0,West,OFF-PA-10001970,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3.0,0.0,16.6764,26.0,47.4636,2015-04
CA-2014-141152,2014-09-16,9/19/2014,First Class,RF-19345,Randy Ferguson,Corporate,United States,New York City,New York,55147.14341300722,East,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552,1.0,0.2,12.582,37.5,20.97,2014-09
CA-2014-141313,2014-12-28,1/1/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,6.0,0.0,503.7822,28.999999999999996,1233.3978000000002,2014-12
CA-2014-141313,2014-12-28,1/1/2015,Standard Class,WB-21850,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5.0,0.0,84.51,12.000000000000002,619.74,2014-12
CA-2014-141313,2014-12-28,12/16/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,East,OFF-PA-10003302,Office Supplies,Paper,Staple envelope,141.76,4.0,0.0,66.6272,47.0,75.13279999999999,2014-12
CA-2014-169852,2014-10-21,10/26/2014,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024.0,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36.36,3.0,0.15568982768204562,12.2715,33.75,24.0885,2014-10
CA-2017-107314,2016-09-05,12/3/2017,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109.0,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3.0,0.0,9.5571,37.00000000000001,16.2729,2016-09
US-2014-161305,2014-06-06,6/12/2014,Standard Class,WB-21850,Sarah Bern,Consumer,United States,Chicago,Illinois,55147.14341300722,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",24.588,3.0,0.8,-38.1114,-155.0,62.699400000000004,2014-06
US-2014-161305,2014-06-06,6/12/2014,Standard Class,WB-21850,Sarah Bern,Consumer,United States,New York City,Illinois,60623.0,Central,OFF-EN-10000461,Office Supplies,Envelopes,Staple envelope,13.984,2.0,0.2,4.7196,33.75,9.2644,2014-06
CA-2017-166919,2017-11-23,11/27/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Dallas,Texas,75220.0,Central,TEC-PH-10001305,Technology,Binders,Panasonic KX TS208W Corded phone,195.96,5.0,0.2,19.596,10.0,176.364,2017-11
CA-2017-162712,2017-06-18,6/20/2017,Second Class,NK-18490,Neil Knudson,Home Office,United States,New York City,Texas,78415.0,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,230.86443466370207,3.0,0.2,23.235,10.064347951145525,207.62943466370206,2017-06
CA-2017-100111,2017-05-05,5/5/2017,Same Day,AI-10855,William Brown,Consumer,United States,New York City,New York,55147.14341300722,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68,1.0,0.0,3.2064,48.0,3.4736,2017-05
CA-2016-163328,2016-11-04,11/6/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,55147.14341300722,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584,7.0,0.2,-4.1762,-23.75,21.760199999999998,2016-11
CA-2016-163328,2016-11-04,12/16/2015,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,3.7907726514730404,0.2,-14.4078,-13.749999999999998,119.1918,2016-11
CA-2017-100111,2016-11-04,11/6/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952,3.0,0.2,16.7832,35.0,31.168799999999997,2016-11
CA-2016-163328,2016-09-05,11/6/2016,Second Class,TP-21565,William Brown,Corporate,United States,Eugene,Oregon,97405.0,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352,3.0,0.2,-97.5528,-15.000000000000002,747.9048,2016-09
CA-2016-163328,2016-11-04,11/6/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184,8.0,0.2,228.0792,36.25,401.10479999999995,2016-11
CA-2016-163328,2016-09-05,11/6/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405.0,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.176,1.0,0.2,5.3116,35.0,9.8644,2016-09
CA-2014-112837,2014-09-11,9/16/2014,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",230.86443466370207,3.0,0.0,21.7515,9.421763049681166,209.11293466370208,2014-09
CA-2017-120019,2017-02-16,2/21/2017,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824.0,East,OFF-ST-10001932,Office Supplies,Storage,Staple envelope,579.51,3.0,0.0,81.1314,14.000000000000002,498.3786,2017-02
CA-2017-120019,2017-02-16,2/21/2017,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824.0,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1.0,0.0,7.3451,49.00000000000001,7.6449,2017-02
CA-2014-100762,2014-11-24,11/29/2014,Standard Class,WB-21850,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",230.86443466370207,4.0,0.0,45.576,19.741455658334775,185.28843466370208,2014-11
CA-2014-100762,2014-11-24,11/29/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2.0,0.0,96.3438,49.0,100.2762,2014-11
CA-2014-100762,2016-09-05,11/29/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10001815,Office Supplies,Paper,Staple envelope,144.12,3.0,0.0,69.1776,48.0,74.9424,2016-09
CA-2014-100762,2016-09-05,11/29/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2.0,0.0,7.98,50.0,7.98,2016-09
CA-2017-161459,2017-11-25,11/29/2017,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677.0,West,TEC-PH-10004071,Technology,Phones,Staple envelope,39.96,5.0,0.2,3.4965,8.75,36.4635,2017-11
CA-2017-161459,2017-11-25,11/29/2017,Second Class,EB-13750,William Brown,Corporate,United States,Laguna Niguel,California,92677.0,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,3.7907726514730404,0.0,15.336,45.0,18.744,2017-11
CA-2017-160017,2017-09-28,10/2/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2.0,0.2,3.6288,35.0,6.7392,2017-09
CA-2014-123316,2014-10-13,10/17/2014,Standard Class,SP-20545,William Brown,Corporate,United States,Mount Vernon,New York,10550.0,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3.0,0.2,27.61404870483602,356.2183785453563,-19.86204870483602,2014-10
CA-2014-141299,2014-06-03,6/7/2014,Standard Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,55147.14341300722,Central,OFF-PA-10001970,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2.0,0.15568982768204562,7.4872,49.0,7.7928,2014-06
CA-2014-104402,2014-06-17,6/23/2014,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711.0,East,TEC-MA-10000423,Office Supplies,Machines,Texas Instruments TI-34 Scientific Calculator,65.97,3.0,0.0,31.0059,47.0,34.9641,2014-06
CA-2015-110289,2015-10-29,11/2/2015,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,55147.14341300722,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5.0,0.15568982768204562,16.032,48.00000000000001,17.368,2015-10
CA-2015-110289,2015-10-29,11/2/2015,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109.0,West,OFF-EN-10001434,Office Supplies,Binders,"Strathmore #10 Envelopes, Ultimate White",230.86443466370207,4.0,0.0,103.3116,44.749898420037276,127.55283466370207,2015-10
CA-2014-167927,2014-01-20,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-ST-10000760,Office Supplies,Binders,Eldon Fold 'N Roll Cart System,13.98,1.0,0.0,4.0542,28.999999999999996,9.9258,2014-01
CA-2014-167927,2014-01-20,1/26/2014,Standard Class,WB-21850,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3.0,0.0,30.0234,11.0,242.9166,2014-01
CA-2017-100111,2014-01-20,1/26/2014,Standard Class,WB-21850,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05,5.0,0.0,27.61404870483602,144.95563624585836,-8.564048704836019,2014-01
CA-2014-167927,2014-01-20,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.716,4.0,0.1,93.5816,37.77777777777778,154.13440000000003,2014-01
CA-2014-167927,2014-01-20,12/16/2015,Standard Class,WB-21850,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,2.0,0.0,15.9792,24.000000000000004,50.6008,2014-01
CA-2014-167927,2014-01-20,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,230.86443466370207,3.0,0.0,27.61404870483602,11.961153195840291,203.25038595886605,2014-01
CA-2014-167927,2014-01-20,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73,3.0,0.0,4.8609,33.0,9.8691,2014-01
CA-2014-167927,2016-09-05,1/26/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185.0,Central,OFF-BI-10004364,Office Supplies,Binders,Staple envelope,29.7,5.0,0.0,13.365,45.0,16.335,2016-09
CA-2014-133305,2014-07-11,7/15/2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,California,10011.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4.0,0.0,23.0864,47.0,26.033599999999996,2014-07
CA-2014-133305,2014-07-11,7/15/2014,Standard Class,MH-17455,William Brown,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5.0,0.2,27.61404870483602,151.0615355844421,-9.334048704836018,2014-07
CA-2016-165995,2016-08-30,9/6/2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008.0,West,FUR-FU-10000672,Office Supplies,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4.0,0.0,15.9936,34.0,31.0464,2016-08
CA-2016-165995,2016-08-30,9/6/2016,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5.0,0.15568982768204562,42.495,12.5,297.465,2016-08
CA-2017-143112,2016-09-05,10/9/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,TEC-PH-10003095,Office Supplies,Phones,Samsung HM1900 Bluetooth Headset,87.8,4.0,0.15568982768204562,43.9,50.0,43.9,2016-09
CA-2017-143112,2016-09-05,12/16/2015,Standard Class,TS-21370,Todd Sumrall,Consumer,United States,New York City,California,10035.0,East,FUR-CH-10002880,Office Supplies,Chairs,Staple envelope,221.382,2.0,0.1,27.61404870483602,12.473484160788148,193.76795129516398,2016-09
CA-2017-143112,2017-10-05,10/9/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4.0,0.0,1351.9896,26.0,3847.9704,2017-10
US-2017-105830,2016-12-31,1/2/2017,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,California,43130.0,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512,4.0,0.2,-35.2152,-22.5,191.7272,2016-12
CA-2015-146255,2015-03-07,3/10/2015,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,TEC-AC-10004469,Technology,Accessories,Staple envelope,119.85,3.0,0.0,27.61404870483602,23.04050788889113,92.23595129516397,2015-03
CA-2015-146255,2015-03-07,3/10/2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2.0,0.0,14.9156,49.0,15.524400000000002,2015-03
CA-2015-146255,2015-03-07,3/10/2015,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711.0,East,OFF-PA-10001970,Office Supplies,Binders,Staple envelope,69.28,2.0,0.15568982768204562,27.61404870483602,39.85861533607971,41.66595129516398,2015-03
CA-2015-146255,2015-03-07,3/10/2015,Standard Class,EM-14140,Eugene Moren,Home Office,United States,New York City,Delaware,19711.0,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3.0,0.0,170.5113,28.999999999999996,417.4587,2015-03
